match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
1481531,ODI,2025,2025/05/08,ICC Men's Cricket World Cup League 2,62,United Arab Emirates,Scotland,United Arab Emirates,97 runs,"VRA Ground, Amstelveen",Amstelveen
1481532,ODI,2025,2025/05/10,ICC Men's Cricket World Cup League 2,63,Netherlands,Scotland,Netherlands,19 runs,"VRA Ground, Amstelveen",Amstelveen
1481533,ODI,2025,2025/05/12,ICC Men's Cricket World Cup League 2,64,United Arab Emirates,Netherlands,Netherlands,5 wickets,"Sportpark Maarschalkerweerd, Utrecht",Utrecht
1481534,ODI,2025,2025/05/14,ICC Men's Cricket World Cup League 2,65,United Arab Emirates,Scotland,Scotland,8 wickets,"Sportpark Maarschalkerweerd, Utrecht",Utrecht
1481535,ODI,2025,2025/05/16,ICC Men's Cricket World Cup League 2,66,Scotland,Netherlands,Scotland,145 runs,"Sportpark Maarschalkerweerd, Utrecht",Utrecht
1482564,ODI,2025,2025/05/17,ICC Men's Cricket World Cup League 2,67,United States of America,Canada,United States of America,169 runs,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1482565,ODI,2025,2025/05/19,ICC Men's Cricket World Cup League 2,68,Oman,Canada,Oman,15 runs,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1482566,ODI,2025,2025/05/21,ICC Men's Cricket World Cup League 2,69,Oman,United States of America,tie,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1482567,ODI,2025,2025/05/23,ICC Men's Cricket World Cup League 2,70,Canada,Oman,Oman,18 runs,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1482568,ODI,2025,2025/05/25,ICC Men's Cricket World Cup League 2,71,United States of America,Canada,United States of America,88 runs,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1482569,ODI,2025,2025/05/27,ICC Men's Cricket World Cup League 2,72,United States of America,Oman,United States of America,9 runs,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill
1485505,ODI,2025,2025/07/02,Bangladesh tour of Sri Lanka,1,Sri Lanka,Bangladesh,Sri Lanka,77 runs,"R Premadasa Stadium, Colombo",Colombo
1485506,ODI,2025,2025/07/05,Bangladesh tour of Sri Lanka,2,Bangladesh,Sri Lanka,Bangladesh,16 runs,"R Premadasa Stadium, Colombo",Colombo
1485507,ODI,2025,2025/07/08,Bangladesh tour of Sri Lanka,3,Sri Lanka,Bangladesh,Sri Lanka,99 runs,Pallekele International Cricket Stadium,Kandy
1486772,ODI,2025,2025/06/02,ICC Men's Cricket World Cup League 2,73,Scotland,Nepal,Nepal,1 wickets,"Forthill, Dundee",Dundee
1486773,ODI,2025,2025/06/04,ICC Men's Cricket World Cup League 2,74,Netherlands,Nepal,Nepal,5 wickets,"Forthill, Dundee",Dundee
1486774,ODI,2025,2025/06/06,ICC Men's Cricket World Cup League 2,75,Scotland,Netherlands,Scotland,44 runs,"Forthill, Dundee",Dundee
1486775,ODI,2025,2025/06/08,ICC Men's Cricket World Cup League 2,76,Scotland,Nepal,Scotland,2 runs,"Forthill, Dundee",Dundee
1486776,ODI,2025,2025/06/10,ICC Men's Cricket World Cup League 2,77,Nepal,Netherlands,Nepal,16 runs,"Forthill, Dundee",Dundee
1486777,ODI,2025,2025/06/12,ICC Men's Cricket World Cup League 2,78,Scotland,Netherlands,Netherlands,4 wickets,"Forthill, Dundee",Dundee
1490231,ODI,2025/26,2026/01/11,New Zealand tour of India,1,New Zealand,India,India,4 wickets,"Kotambi Stadium, Vadodara",Vadodara
1490232,ODI,2025/26,2026/01/14,New Zealand tour of India,2,India,New Zealand,New Zealand,7 wickets,"Niranjan Shah Stadium, Rajkot",Rajkot
1490233,ODI,2025/26,2026/01/18,New Zealand tour of India,3,New Zealand,India,New Zealand,41 runs,"Holkar Cricket Stadium, Indore",Indore
1491720,ODI,2025/26,2025/10/26,England tour of New Zealand,1,England,New Zealand,New Zealand,4 wickets,"Bay Oval, Mount Maunganui",Mount Maunganui
1491721,ODI,2025/26,2025/10/29,England tour of New Zealand,2,England,New Zealand,New Zealand,5 wickets,"Seddon Park, Hamilton",Hamilton
1491722,ODI,2025/26,2025/11/01,England tour of New Zealand,3,England,New Zealand,New Zealand,2 wickets,"Sky Stadium, Wellington",Wellington
1491728,ODI,2025/26,2025/11/16,West Indies tour of New Zealand,1,New Zealand,West Indies,New Zealand,7 runs,"Hagley Oval, Christchurch",Christchurch
1491729,ODI,2025/26,2025/11/19,West Indies tour of New Zealand,2,West Indies,New Zealand,New Zealand,5 wickets,"McLean Park, Napier",Napier
1491730,ODI,2025/26,2025/11/22,West Indies tour of New Zealand,3,West Indies,New Zealand,New Zealand,4 wickets,"Seddon Park, Hamilton",Hamilton
1492821,ODI,2025,2025/08/29,Sri Lanka tour of Zimbabwe,1,Sri Lanka,Zimbabwe,Sri Lanka,7 runs,Harare Sports Club,Harare
1492822,ODI,2025,2025/08/31,Sri Lanka tour of Zimbabwe,2,Zimbabwe,Sri Lanka,Sri Lanka,5 wickets,Harare Sports Club,Harare
1498181,ODI,2025,2025/08/27,ICC Men's Cricket World Cup League 2,79,Canada,Namibia,Namibia,5 wickets,"Maple Leaf North-West Ground, King City",King City
1498183,ODI,2025,2025/08/31,ICC Men's Cricket World Cup League 2,81,Canada,Scotland,Scotland,7 wickets,"Maple Leaf North-West Ground, King City",King City
1498184,ODI,2025,2025/09/02,ICC Men's Cricket World Cup League 2,82,Namibia,Canada,Namibia,24 runs,"Maple Leaf North-West Ground, King City",King City
1498185,ODI,2025,2025/09/04,ICC Men's Cricket World Cup League 2,83,Scotland,Namibia,Scotland,55 runs,"Maple Leaf North-West Ground, King City",King City
1501898,ODI,2025/26,2025/11/04,South Africa tour of Pakistan,1,South Africa,Pakistan,Pakistan,2 wickets,"Iqbal Stadium, Faisalabad",Faisalabad
1501899,ODI,2025/26,2025/11/06,South Africa tour of Pakistan,2,Pakistan,South Africa,South Africa,8 wickets,"Iqbal Stadium, Faisalabad",Faisalabad
1501900,ODI,2025/26,2025/11/08,South Africa tour of Pakistan,3,South Africa,Pakistan,Pakistan,7 wickets,"Iqbal Stadium, Faisalabad",Faisalabad
1502167,ODI,2025/26,2025/11/11,Sri Lanka tour of Pakistan,1,Pakistan,Sri Lanka,Pakistan,6 runs,Rawalpindi Cricket Stadium,Rawalpindi
1502168,ODI,2025/26,2025/11/14,Sri Lanka tour of Pakistan,2,Sri Lanka,Pakistan,Pakistan,8 wickets,Rawalpindi Cricket Stadium,Rawalpindi
1502169,ODI,2025/26,2025/11/16,Sri Lanka tour of Pakistan,3,Sri Lanka,Pakistan,Pakistan,6 wickets,Rawalpindi Cricket Stadium,Rawalpindi
1505122,ODI,2025/26,2025/10/18,West Indies tour of Bangladesh,1,Bangladesh,West Indies,Bangladesh,74 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1505123,ODI,2025/26,2025/10/21,West Indies tour of Bangladesh,2,Bangladesh,West Indies,tie,,"Shere Bangla National Stadium, Mirpur",Dhaka
1505124,ODI,2025/26,2025/10/23,West Indies tour of Bangladesh,3,Bangladesh,West Indies,Bangladesh,179 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1507716,ODI,2025/26,2026/01/22,England tour of Sri Lanka,1,Sri Lanka,England,Sri Lanka,19 runs,"R Premadasa Stadium, Colombo",Colombo
1507717,ODI,2025/26,2026/01/24,England tour of Sri Lanka,2,Sri Lanka,England,England,5 wickets,"R Premadasa Stadium, Colombo",Colombo
1507718,ODI,2025/26,2026/01/27,England tour of Sri Lanka,3,England,Sri Lanka,England,53 runs,"R Premadasa Stadium, Colombo",Colombo
1507884,ODI,2025/26,2025/10/26,ICC Men's Cricket World Cup League 2,85,United States of America,Nepal,United States of America,106 runs,Dubai International Cricket Stadium,Dubai
1507885,ODI,2025/26,2025/10/28,ICC Men's Cricket World Cup League 2,86,United Arab Emirates,United States of America,United States of America,4 wickets,Dubai International Cricket Stadium,Dubai
1507886,ODI,2025/26,2025/10/30,ICC Men's Cricket World Cup League 2,87,Nepal,United Arab Emirates,United Arab Emirates,5 wickets,"ICC Academy, Dubai",Dubai
1507887,ODI,2025/26,2025/11/01,ICC Men's Cricket World Cup League 2,88,Nepal,United States of America,United States of America,4 wickets,"ICC Academy, Dubai",Dubai
1507888,ODI,2025/26,2025/11/03,ICC Men's Cricket World Cup League 2,89,United States of America,United Arab Emirates,United States of America,243 runs,Dubai International Cricket Stadium,Dubai
1507889,ODI,2025/26,2025/11/05,ICC Men's Cricket World Cup League 2,90,Nepal,United Arab Emirates,United Arab Emirates,4 wickets,"ICC Academy, Dubai",Dubai
1525652,ODI,2025/26,2026/03/11,Pakistan tour of Bangladesh,1,Pakistan,Bangladesh,Bangladesh,8 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1525653,ODI,2025/26,2026/03/13,Pakistan tour of Bangladesh,2,Pakistan,Bangladesh,Pakistan,128 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1525654,ODI,2025/26,2026/03/15,Pakistan tour of Bangladesh,3,Bangladesh,Pakistan,Bangladesh,11 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1528272,ODI,2026,2026/04/17,New Zealand tour of Bangladesh,1,New Zealand,Bangladesh,New Zealand,26 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1528273,ODI,2026,2026/04/20,New Zealand tour of Bangladesh,2,New Zealand,Bangladesh,Bangladesh,6 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1528274,ODI,2026,2026/04/23,New Zealand tour of Bangladesh,3,Bangladesh,New Zealand,Bangladesh,55 runs,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Chattogram
1529140,ODI,2026,2026/04/04,ICC Men's Cricket World Cup League 2,92,Namibia,Oman,Oman,3 wickets,"Namibia Cricket Ground, Windhoek",Windhoek
1529141,ODI,2026,2026/04/06,ICC Men's Cricket World Cup League 2,93,Namibia,Scotland,no result,,"Namibia Cricket Ground, Windhoek",Windhoek
1529142,ODI,2026,2026/04/08,ICC Men's Cricket World Cup League 2,94,Oman,Scotland,Oman,12 runs,"Namibia Cricket Ground, Windhoek",Windhoek
1529143,ODI,2026,2026/04/10,ICC Men's Cricket World Cup League 2,95,Oman,Namibia,Namibia,1 wickets,"Namibia Cricket Ground, Windhoek",Windhoek
1529144,ODI,2026,2026/04/12,ICC Men's Cricket World Cup League 2,96,Namibia,Scotland,Scotland,7 wickets,"Namibia Cricket Ground, Windhoek",Windhoek
1531696,ODI,2026,2026/04/25,ICC Men's Cricket World Cup League 2,97,Nepal,United Arab Emirates,Nepal,37 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
1531697,ODI,2026,2026/04/27,ICC Men's Cricket World Cup League 2,98,United Arab Emirates,Oman,United Arab Emirates,25 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
1531698,ODI,2026,2026/04/29,ICC Men's Cricket World Cup League 2,99,Oman,Nepal,Oman,102 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
1531699,ODI,2026,2026/05/01,ICC Men's Cricket World Cup League 2,100,Nepal,United Arab Emirates,Nepal,6 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
1531700,ODI,2026,2026/05/03,ICC Men's Cricket World Cup League 2,101,United Arab Emirates,Oman,United Arab Emirates,54 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
1531701,ODI,2026,2026/05/05,ICC Men's Cricket World Cup League 2,102,Nepal,Oman,Nepal,81 runs,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur
208835,ODI,2005,2005/05/08,South Africa tour of West Indies,2,West Indies,South Africa,South Africa,8 wickets,"Sabina Park, Kingston",Jamaica
209339,ODI,2005,2005/05/15,South Africa tour of West Indies,5,West Indies,South Africa,South Africa,7 wickets,"Queen's Park Oval, Port of Spain",Trinidad
209582,ODI,2005,2005/05/18,Pakistan tour of West Indies,1,Pakistan,West Indies,Pakistan,59 runs,"Arnos Vale Ground, Kingstown",St Vincent
209768,ODI,2005,2005/05/22,Pakistan tour of West Indies,3,Pakistan,West Indies,Pakistan,22 runs,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia
211244,ODI,2005,2005/06/16,NatWest Challenge,1,Bangladesh,England,England,10 wickets,Kennington Oval,London
211364,ODI,2005,2005/06/18,NatWest Challenge,2,Australia,Bangladesh,Bangladesh,5 wickets,Sophia Gardens,Cardiff
211678,ODI,2005,2005/06/23,NatWest Challenge,5,Australia,England,Australia,57 runs,Riverside Ground,Chester-le-Street
211824,ODI,2005,2005/06/25,NatWest Challenge,6,Bangladesh,Australia,Australia,10 wickets,Old Trafford,Manchester
211860,ODI,2005,2005/06/26,NatWest Challenge,7,Bangladesh,England,England,5 wickets,Headingley,Leeds
212020,ODI,2005,2005/06/28,NatWest Challenge,8,Australia,England,no result,,Edgbaston,Birmingham
212253,ODI,2005,2005/06/30,NatWest Challenge,9,Bangladesh,Australia,Australia,6 wickets,St Lawrence Ground,Canterbury
212452,ODI,2005,2005/07/02,NatWest Challenge,,Australia,England,tie,,Lord's,London
213288,ODI,2005,2005/07/12,Australia tour of England and Scotland,3,England,Australia,Australia,8 wickets,Kennington Oval,London
214742,ODI,2005,2005/07/31,Indian Oil Cup,2,West Indies,India,India,6 wickets,Rangiri Dambulla International Stadium,
214852,ODI,2005,2005/08/02,Indian Oil Cup,3,Sri Lanka,West Indies,Sri Lanka,50 runs,Rangiri Dambulla International Stadium,
215134,ODI,2005,2005/08/06,Indian Oil Cup,5,West Indies,Sri Lanka,West Indies,33 runs,"R.Premadasa Stadium, Khettarama",Colombo
216271,ODI,2005,2005/08/17,Asia XI tour of South Africa,1,Africa XI,Asia XI,Africa XI,2 runs,SuperSport Park,Centurion
216669,ODI,2005,2005/08/21,Asia XI tour of South Africa,3,Africa XI,Asia XI,no result,,Kingsmead,Durban
217481,ODI,2005,2005/08/29,Videocon Triangular Series,3,India,Zimbabwe,India,161 runs,Harare Sports Club,
217647,ODI,2005,2005/08/31,Bangladesh tour of Sri Lanka,1,Sri Lanka,Bangladesh,Sri Lanka,88 runs,Sinhalese Sports Club Ground,Colombo
217648,ODI,2005,2005/08/31,Videocon Triangular Series,4,New Zealand,Zimbabwe,New Zealand,27 runs,Harare Sports Club,
217979,ODI,2005,2005/09/04,Videocon Triangular Series,6,Zimbabwe,India,India,4 wickets,Harare Sports Club,
218250,ODI,2005,2005/09/06,Videocon Triangular Series,,India,New Zealand,New Zealand,6 wickets,Harare Sports Club,
221083,ODI,2005/06,2005/10/07,ICC World XI tour of Australia,2,Australia,ICC World XI,Australia,55 runs,Docklands Stadium,Melbourne
221337,ODI,2005/06,2005/10/09,ICC World XI tour of Australia,3,Australia,ICC World XI,Australia,156 runs,Docklands Stadium,Melbourne
223018,ODI,2005/06,2005/10/25,Sri Lanka tour of India,1,India,Sri Lanka,India,152 runs,Vidarbha C.A. Ground,Nagpur
223334,ODI,2005/06,2005/10/28,Sri Lanka tour of India,2,Sri Lanka,India,India,8 wickets,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh
223335,ODI,2005/06,2005/10/28,New Zealand tour of South Africa,2,South Africa,New Zealand,South Africa,19 runs,Newlands,Cape Town
223542,ODI,2005/06,2005/10/30,New Zealand tour of South Africa,3,New Zealand,South Africa,South Africa,4 wickets,St George's Park,Port Elizabeth
223902,ODI,2005/06,2005/11/03,Sri Lanka tour of India,4,Sri Lanka,India,India,4 wickets,Nehru Stadium,Pune
224044,ODI,2005/06,2005/11/04,New Zealand tour of South Africa,4,South Africa,New Zealand,no result,,Kingsmead,Durban
224227,ODI,2005/06,2005/11/06,New Zealand tour of South Africa,5,New Zealand,South Africa,South Africa,5 wickets,SuperSport Park,Centurion
224231,ODI,2005/06,2005/11/06,Sri Lanka tour of India,5,India,Sri Lanka,Sri Lanka,5 wickets,"Sardar Patel (Gujarat) Stadium, Motera",Ahmedabad
224556,ODI,2005/06,2005/11/09,Sri Lanka tour of India,6,Sri Lanka,India,India,7 wickets,Madhavrao Scindia Cricket Ground,Rajkot
225171,ODI,2006,2006/06/13,,,Ireland,England,England,38 runs,"Civil Service Cricket Club, Stormont",Belfast
225245,ODI,2006,2006/08/30,NatWest Series,1,England,Pakistan,no result,,Sophia Gardens,Cardiff
225246,ODI,2006,2006/09/02,NatWest Series,2,England,Pakistan,Pakistan,7 wickets,Lord's,London
225247,ODI,2006,2006/09/05,NatWest Series,3,England,Pakistan,Pakistan,2 wickets,The Rose Bowl,Southampton
225248,ODI,2006,2006/09/08,NatWest Series,4,England,Pakistan,England,8 wickets,Trent Bridge,Nottingham
225249,ODI,2006,2006/09/10,NatWest Series,5,England,Pakistan,England,3 wickets,Edgbaston,Birmingham
225250,ODI,2006,2006/06/17,NatWest Series,1,England,Sri Lanka,Sri Lanka,20 runs,Lord's,London
225251,ODI,2006,2006/06/20,NatWest Series,2,England,Sri Lanka,Sri Lanka,46 runs,Kennington Oval,London
225252,ODI,2006,2006/06/24,NatWest Series,3,England,Sri Lanka,Sri Lanka,8 wickets,Riverside Ground,Chester-le-Street
225253,ODI,2006,2006/06/28,NatWest Series,4,England,Sri Lanka,Sri Lanka,33 runs,Old Trafford,Manchester
225254,ODI,2006,2006/07/01,NatWest Series,5,England,Sri Lanka,Sri Lanka,8 wickets,Headingley,Leeds
225437,ODI,2005/06,2005/11/12,Sri Lanka tour of India,7,Sri Lanka,India,India,5 wickets,Reliance Stadium,Vadodara
225959,ODI,2005/06,2005/11/16,South Africa tour of India,1,India,South Africa,South Africa,5 wickets,"Rajiv Gandhi International Stadium, Uppal",Hyderabad
226352,ODI,2005/06,2005/12/10,England tour of Pakistan,1,England,Pakistan,England,42 runs,Gaddafi Stadium,Lahore
226354,ODI,2005/06,2005/12/15,England tour of Pakistan,3,Pakistan,England,Pakistan,165 runs,National Stadium,Karachi
226356,ODI,2005/06,2005/12/21,England tour of Pakistan,5,England,Pakistan,England,6 runs,Rawalpindi Cricket Stadium,
226359,ODI,2005/06,2005/11/28,South Africa tour of India,5,South Africa,India,India,5 wickets,Wankhede Stadium,Mumbai
226364,ODI,2005/06,2005/12/03,Australia tour of New Zealand,1,Australia,New Zealand,Australia,147 runs,Eden Park,Auckland
226375,ODI,2005/06,2006/01/15,VB Series,2,Australia,South Africa,South Africa,5 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
226376,ODI,2005/06,2006/01/20,VB Series,4,Australia,South Africa,Australia,59 runs,Docklands Stadium,Melbourne
226377,ODI,2005/06,2006/02/03,VB Series,10,Australia,South Africa,Australia,80 runs,Docklands Stadium,Melbourne
226378,ODI,2005/06,2006/02/05,VB Series,11,Australia,South Africa,Australia,57 runs,Sydney Cricket Ground,
226380,ODI,2005/06,2006/01/22,VB Series,5,Australia,Sri Lanka,Sri Lanka,51 runs,Sydney Cricket Ground,
226381,ODI,2005/06,2006/01/26,VB Series,7,Australia,Sri Lanka,Australia,5 wickets,Adelaide Oval,
226382,ODI,2005/06,2006/01/29,VB Series,8,Australia,Sri Lanka,Australia,6 wickets,Western Australia Cricket Association Ground,Perth
226383,ODI,2005/06,2006/01/17,VB Series,3,South Africa,Sri Lanka,Sri Lanka,94 runs,"Brisbane Cricket Ground, Woolloongabba",Brisbane
226384,ODI,2005/06,2006/01/24,VB Series,6,South Africa,Sri Lanka,South Africa,9 runs,Adelaide Oval,
226385,ODI,2005/06,2006/01/31,VB Series,9,South Africa,Sri Lanka,South Africa,5 wickets,Western Australia Cricket Association Ground,Perth
226386,ODI,2005/06,2006/02/07,VB Series,12,South Africa,Sri Lanka,Sri Lanka,76 runs,Bellerive Oval,Hobart
226390,ODI,2005/06,2005/12/31,Sri Lanka tour of New Zealand,1,Sri Lanka,New Zealand,New Zealand,7 wickets,John Davies Oval,Queenstown
226391,ODI,2005/06,2006/01/03,Sri Lanka in New Zealand ODI Series,2,New Zealand,Sri Lanka,New Zealand,5 wickets,Jade Stadium,Christchurch
226392,ODI,2005/06,2006/01/06,Sri Lanka in New Zealand ODI Series,3,New Zealand,Sri Lanka,New Zealand,21 runs,Westpac Stadium,Wellington
235831,ODI,2005/06,2006/02/06,India in Pakistan ODI Series,1,Pakistan,India,Pakistan,7 runs,Arbab Niaz Stadium,Peshawar
236358,ODI,2005/06,2006/02/10,VB Series,1,Australia,Sri Lanka,Sri Lanka,22 runs,Adelaide Oval,
236520,ODI,2005/06,2006/02/11,India in Pakistan ODI Series,2,Pakistan,India,India,7 wickets,Rawalpindi Cricket Stadium,
236595,ODI,2005/06,2006/02/12,VB Series,2,Australia,Sri Lanka,Australia,167 runs,Sydney Cricket Ground,
236809,ODI,2005/06,2006/02/13,India in Pakistan ODI Series,3,Pakistan,India,India,5 wickets,Gaddafi Stadium,Lahore
236963,ODI,2005/06,2006/02/14,VB Series,3,Australia,Sri Lanka,Australia,9 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
237222,ODI,2005/06,2006/02/16,India in Pakistan ODI Series,4,Pakistan,India,India,5 wickets,Multan Cricket Stadium,
237568,ODI,2005/06,2006/02/18,West Indies in New Zealand ODI Series,1,New Zealand,West Indies,New Zealand,81 runs,Westpac Stadium,Wellington
237571,ODI,2005/06,2006/02/19,India in Pakistan ODI Series,5,Pakistan,India,India,8 wickets,National Stadium,Karachi
237574,ODI,2005/06,2006/02/20,Sri Lanka in Bangladesh ODI Series,1,Bangladesh,Sri Lanka,Sri Lanka,5 wickets,Shaheed Chandu Stadium,Bogra
238169,ODI,2005/06,2006/02/22,Sri Lanka in Bangladesh ODI Series,2,Bangladesh,Sri Lanka,Bangladesh,4 wickets,Shaheed Chandu Stadium,Bogra
238170,ODI,2005/06,2006/02/25,Sri Lanka in Bangladesh ODI Series,3,Bangladesh,Sri Lanka,Sri Lanka,78 runs,Chittagong Divisional Stadium,
238173,ODI,2005/06,2006/04/23,Australia in Bangladesh ODI Series,1,Bangladesh,Australia,Australia,4 wickets,Chittagong Divisional Stadium,
238174,ODI,2005/06,2006/04/26,Australia in Bangladesh ODI Series,2,Bangladesh,Australia,Australia,67 runs,Narayanganj Osmani Stadium,Fatullah
238175,ODI,2005/06,2006/04/28,Australia in Bangladesh ODI Series,3,Bangladesh,Australia,Australia,9 wickets,Narayanganj Osmani Stadium,Fatullah
238176,ODI,2005/06,2006/02/22,West Indies in New Zealand ODI Series,2,New Zealand,West Indies,New Zealand,3 wickets,Queenstown Events Centre,
238177,ODI,2005/06,2006/02/25,West Indies in New Zealand ODI Series,3,New Zealand,West Indies,New Zealand,21 runs,Jade Stadium,Christchurch
238178,ODI,2005/06,2006/03/01,West Indies in New Zealand ODI Series,4,New Zealand,West Indies,New Zealand,91 runs,McLean Park,Napier
238179,ODI,2005/06,2006/03/04,West Indies in New Zealand ODI Series,5,New Zealand,West Indies,West Indies,3 wickets,Eden Park,Auckland
238188,ODI,2005/06,2006/03/28,England in India ODI Series,1,India,England,India,39 runs,Feroz Shah Kotla,Delhi
238189,ODI,2005/06,2006/03/31,England in India ODI Series,2,India,England,India,4 wickets,Nahar Singh Stadium,Faridabad
238190,ODI,2005/06,2006/04/03,England in India ODI Series,3,India,England,India,49 runs,"Nehru Stadium, Fatorda",Margao
238193,ODI,2005/06,2006/04/12,England in India ODI Series,6,India,England,England,5 wickets,Keenan Stadium,Jamshedpur
